Flow Hash,Source IP,Destination IP,Number of Packets,Number of Packets (Scaled to 1000000),Source Port,Destination Port,Average Packet Size,Minimum Packet Size,Maximum Packet Size,Total Bytes,IAT Min,IAT Max,IAT Mean,Label
-2757762438122203053,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.9996185244525826,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00023145278294881184,0.06485379934310913,0.01153896086745792,malicious
-1466696337309216679,37.60.229.253,109.160.32.41,11,1.1e-05,0.0003356984817273213,0.6650492103456168,0.14393939393939395,0.044,0.6946666666666667,1.5833333333333333e-05,0.017031431198120117,0.568532423178355,0.1764926881501169,malicious
-7757945108613711529,37.60.229.253,77.239.124.171,13,1.3e-05,0.0003356984817273213,0.15259021896696423,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.0003995577494303385,0.05382384856541952,0.012664241057175857,malicious
-4475904022432979829,109.205.211.110,37.60.229.253,2,2e-06,0.6663004501411459,0.7958953231097886,0.04,0.04,0.04,8e-07,0.00042983293533325193,0.00042983293533325193,0.00042983293533325193,n/a
-5204469913219143890,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.5598535133897917,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0003815491994222005,0.03428671360015869,0.006929686996671888,malicious
-2437307695918098012,45.87.249.146,37.60.229.253,2,2e-06,0.8926832990005341,0.14293125810635537,0.04,0.04,0.04,8e-07,0.0005564173062642415,0.0005564173062642415,0.0005564173062642415,n/a
-2998998101788570719,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.5600671396963455,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00043964385986328125,0.044288984934488934,0.00991867913140191,malicious
8544792214933607775,64.89.163.79,37.60.229.253,2,2e-06,0.6954146639200427,0.05046158541237507,0.04,0.04,0.04,8e-07,0.000240019957224528,0.000240019957224528,0.000240019957224528,n/a
5982335314110848650,79.124.62.134,37.60.229.253,2,2e-06,0.6678263523308156,0.288212405584802,0.04,0.04,0.04,8e-07,0.0004951238632202148,0.0004951238632202148,0.0004951238632202148,n/a
-7102609562417994792,37.60.229.253,77.239.124.171,9,9e-06,0.0003356984817273213,0.6142366674296178,0.17496296296296296,0.044,0.6946666666666667,1.5746666666666666e-05,6.437301635742188e-07,0.04779380957285563,0.008005252590885869,malicious
2253435801921777753,37.60.229.253,109.160.32.41,11,1.1e-05,0.0003356984817273213,0.7634699015793087,0.15696969696969698,0.044,0.6946666666666667,1.7266666666666665e-05,4.5692920684814454e-05,0.44936835765838623,0.13738327206987322,malicious
-3249668172079193365,37.60.229.253,37.32.22.70,13,1.3e-05,0.0003356984817273213,0.6778057526512551,0.12774358974358974,0.044,0.6946666666666667,1.6606666666666668e-05,0.000255584716796875,0.047483893235524495,0.014122101588126941,malicious
-5039563638629072755,37.60.229.253,8.152.99.77,2,2e-06,0.0003356984817273213,0.5857022964827955,0.04933333333333333,0.04933333333333333,0.04933333333333333,9.866666666666666e-07,0.24000025987625123,0.24000025987625123,0.24000025987625123,unknown
3540521993922298829,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.6146639200427253,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00036433140436808266,0.04268572727839152,0.008086637324757047,malicious
3578711241038141263,37.60.229.253,85.217.140.50,2,2e-06,0.7289082169832913,0.6310521095597772,0.036,0.036,0.036,7.2e-07,8.12292278210322,8.12292278210322,8.12292278210322,n/a
7380138734588231223,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.3770199130235752,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0005258123079935709,0.08368406693140666,0.01958776679303911,malicious
4050592691547684715,37.60.229.253,109.160.32.41,14,1.4e-05,0.0003356984817273213,0.5615625238422217,0.13242857142857142,0.044,0.6946666666666667,1.854e-05,0.017497022946675617,0.7207699259122212,0.2717818756898244,malicious
-8408973562029727337,213.209.159.17,37.60.229.253,2,2e-06,0.9308003356984818,0.006759746700236515,0.04,0.04,0.04,8e-07,0.00022241671880086263,0.00022241671880086263,0.00022241671880086263,n/a
-5594717953271106465,37.60.229.253,213.209.159.17,2,2e-06,0.006759746700236515,0.9308003356984818,0.037333333333333336,0.036,0.03866666666666667,7.466666666666667e-07,14.506543040275574,14.506543040275574,14.506543040275574,n/a
-4863918182999735808,37.60.229.253,77.239.124.171,10,1e-05,0.0003356984817273213,0.3778744182497902,0.1582,0.044,0.6946666666666667,1.582e-05,0.00034723281860351565,0.003833297888437907,0.001629934310913086,malicious
8850626007521394506,37.60.229.253,109.160.32.41,10,1e-05,0.0003356984817273213,0.8155031662470436,0.0732,0.044,0.1,7.32e-06,0.0004598339398701986,0.6448336760203044,0.33912683367729185,malicious
-517736631859592383,37.60.229.253,77.239.124.171,3,3e-06,0.0003356984817273213,0.7612726024261844,0.06266666666666666,0.044,0.1,1.88e-06,0.05954039494196574,0.05986265738805135,0.05964781575732761,malicious
5808598975268532758,79.124.62.230,37.60.229.253,2,2e-06,0.6429388876173038,0.2502174410620279,0.04,0.04,0.04,8e-07,0.00045059521993001304,0.00045059521993001304,0.00045059521993001304,n/a
5835630154148200495,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.7619745174334325,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00038211743036905925,0.059766733646392824,0.013065876563390096,malicious
6553614351456164459,79.124.62.126,37.60.229.253,2,2e-06,0.6326543068589303,0.7578393224994278,0.04,0.04,0.04,8e-07,0.000605924924214681,0.000605924924214681,0.000605924924214681,n/a
3589358117086210691,37.60.229.253,77.239.124.171,7,7e-06,0.0003356984817273213,0.5135576409552147,0.11942857142857143,0.044,0.42533333333333334,8.36e-06,0.00023289918899536133,0.06890762646993001,0.019642295723869687,malicious
6265554195670174446,37.60.229.253,129.121.128.70,8,8e-06,0.0003356984817273213,0.6399633783474479,0.18475,0.044,0.6946666666666667,1.478e-05,1.0200341542561849e-05,0.04629729986190796,0.011498689154783885,malicious
6255856289834103970,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.5141680018310826,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0003935654958089193,0.07480392853418986,0.01771681374973721,malicious
3706213184057873868,37.60.229.253,109.160.32.41,14,1.4e-05,0.0003356984817273213,0.7432364385442893,0.18519047619047618,0.044,0.6946666666666667,2.5926666666666667e-05,0.0004314064979553223,0.6230005542437236,0.2814781061240605,malicious
-1844954964071367035,213.160.75.98,37.60.229.253,2,2e-06,0.006759746700236515,0.6099794003204395,0.05433333333333333,0.044,0.06466666666666666,1.0866666666666667e-06,7.947285970052083e-09,7.947285970052083e-09,7.947285970052083e-09,n/a
-5452750967268348256,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.7703364614328222,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0003922740618387858,0.06842796007792155,0.014189488026830887,malicious
-4276412913459943374,45.87.249.146,37.60.229.253,2,2e-06,0.8926832990005341,0.2370336461432822,0.04,0.04,0.04,8e-07,0.0005365729331970215,0.0005365729331970215,0.0005365729331970215,n/a
-7226180110274419606,37.60.229.253,77.239.124.171,11,1.1e-05,0.0003356984817273213,0.771252002746624,0.1524242424242424,0.044,0.6946666666666667,1.6766666666666667e-05,3.2238165537516276e-05,0.06531113783518473,0.012623531168157403,malicious
-7964693882334352591,37.60.229.253,109.160.32.41,11,1.1e-05,0.0003356984817273213,0.7364309147783628,0.15048484848484847,0.044,0.6946666666666667,1.6553333333333333e-05,0.0004915237426757812,0.6489152709643046,0.2610028964100462,malicious
-5123064922467128792,79.124.62.134,37.60.229.253,2,2e-06,0.6678263523308156,0.7769893949797818,0.04,0.04,0.04,8e-07,0.0004549384117126465,0.0004549384117126465,0.0004549384117126465,n/a
4951175853749872981,37.60.229.253,77.239.124.171,13,1.3e-05,0.0003356984817273213,0.225986114290074,0.14046153846153844,0.044,0.6946666666666667,1.826e-05,0.0003823359807332357,0.06750995318094889,0.016511998115441736,malicious
-8398661489278641379,37.60.229.253,109.160.32.41,14,1.4e-05,0.0003356984817273213,0.54697489890898,0.18404761904761904,0.044,0.6946666666666667,2.5766666666666665e-05,0.00042850573857625325,0.6816718180974325,0.23516449502536227,malicious
-4207889534510736350,37.60.229.253,77.239.124.171,11,1.1e-05,0.0003356984817273213,0.22696269169146258,0.1529090909090909,0.044,0.6946666666666667,1.682e-05,0.0003826578458150228,0.039991021156311035,0.008169808171012184,malicious
-4074441113595655113,37.60.229.253,85.217.140.11,2,2e-06,0.6344853894865339,0.5822690165560388,0.036,0.036,0.036,7.2e-07,26.408235561847686,26.408235561847686,26.408235561847686,n/a
8866539031967232705,37.60.229.253,37.32.22.70,14,1.4e-05,0.0003356984817273213,0.5641870756084535,0.12214285714285715,0.044,0.6946666666666667,1.71e-05,0.0014375726381937663,0.07176535924275716,0.019337097519919983,malicious
-7049423343953265779,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.5875638971541924,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0003882408142089844,0.06890385150909424,0.013298525744014317,malicious
-1407413499263226905,37.60.229.253,45.148.10.240,12,1.2e-05,0.0003356984817273213,0.7126878767071031,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0001584768295288086,0.06187532742818196,0.01090859572092692,malicious
-2131200608056801201,37.60.229.253,77.239.124.171,10,1e-05,0.0003356984817273213,0.588387884336614,0.1618666666666667,0.044,0.6946666666666667,1.6186666666666665e-05,4.8836072285970054e-06,0.09679189920425416,0.0265161923567454,malicious
8004207013633052004,79.124.49.70,37.60.229.253,2,2e-06,0.6814068818188754,0.01710536354619669,0.04,0.04,0.04,8e-07,0.0004871527353922526,0.0004871527353922526,0.0004871527353922526,n/a
-6124086282417487355,37.60.229.253,79.124.49.70,3,3e-06,0.01710536354619669,0.6814068818188754,0.036,0.036,0.036,1.08e-06,0.9940797567367554,25.185655121008555,9.057938211494022,n/a
5275225158486847915,45.87.249.147,37.60.229.253,2,2e-06,0.892942702372778,0.571496147096971,0.04,0.04,0.04,8e-07,0.0006416161855061849,0.0006416161855061849,0.0006416161855061849,n/a
4554733669109862101,37.60.229.253,109.160.32.41,12,1.2e-05,0.0003356984817273213,0.5131303883421072,0.11272222222222222,0.044,0.6946666666666667,1.3526666666666667e-05,0.00052642822265625,0.7342113574345907,0.33510346213976544,malicious
-5281280431228121238,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.2362706950484474,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0005302707354227702,0.05115277369817098,0.010092704825931127,malicious
6415604159902488091,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.23651483939879453,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00041310787200927735,0.05983940760294596,0.015382103787528143,malicious
5135563472425380600,37.60.229.253,77.239.124.171,10,1e-05,0.0003356984817273213,0.5408712901503013,0.1582,0.044,0.6946666666666667,1.582e-05,0.0005164345105489095,0.0041869163513183595,0.0017226684093475343,malicious
7076201481020724085,37.60.229.253,109.160.32.41,13,1.3e-05,0.0003356984817273213,0.9213397421225299,0.1661025641025641,0.044,0.6946666666666667,2.1593333333333332e-05,0.0004487315813700358,0.5032920638720194,0.3099839742367084,malicious
5748444939184789278,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.6169222552834364,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0004133145014444987,0.05965260664621989,0.014910701248380873,malicious
-4973265200014836205,37.60.229.253,213.209.159.208,12,1.2e-05,0.0003356984817273213,0.5335774776836805,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0002303004264831543,0.062349645296732585,0.011255033479796514,malicious
6444640077527996933,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.6171358815899901,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00044300556182861326,0.07183207273483276,0.01559109025531345,malicious
-5307032766821689275,37.60.229.253,109.160.32.41,19,1.9e-05,0.0003356984817273213,0.9199053940642404,0.11417543859649124,0.044,0.6946666666666667,2.1693333333333335e-05,0.00032535394032796226,6.972952735424042,2.0612658492305824,malicious
-9167466297640412027,37.60.229.253,193.24.211.218,12,1.2e-05,0.0003356984817273213,0.40201419089036394,0.1313888888888889,0.036,0.6866666666666666,1.5766666666666666e-05,0.00045870145161946616,0.03792835474014282,0.01099791063202752,malicious
-8966659937103859391,37.60.229.253,77.239.124.171,3,3e-06,0.0003356984817273213,0.263584344243534,0.06266666666666666,0.044,0.1,1.88e-06,0.06048578818639119,0.06436519622802735,0.06177892420026991,malicious
-3142835984444793278,168.119.6.104,37.60.229.253,55,5.5e-05,0.9139238574807355,0.006759746700236515,0.1772121212121212,0.044,1.0653333333333332,9.746666666666667e-05,0.00028816461563110354,111.16079876820247,48.50767026185989,n/a
7805531330094132052,37.60.229.253,168.119.6.104,4,4e-06,0.006759746700236515,0.9139238574807355,0.4623333333333333,0.044,1.712,1.8493333333333335e-05,0.00028868913650512693,0.0006800691286722819,0.00041145384311676026,n/a
-2404668427486016049,37.60.229.253,168.119.6.104,4,4e-06,0.006759746700236515,0.9139848935683222,0.4623333333333333,0.044,1.712,1.8493333333333335e-05,0.0002994934717814128,0.0006442348162333171,0.0003988941510518392,n/a
6901325332531174116,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.28995193408102543,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0005009611447652181,0.07148006359736124,0.013592848512861464,malicious
-399819819150521046,37.60.229.253,77.239.124.171,2,2e-06,0.0003356984817273213,0.29077592126344703,0.072,0.044,0.1,1.44e-06,0.0011286060015360513,0.0011286060015360513,0.0011286060015360513,malicious
4296410123544093711,37.60.229.253,37.32.22.70,14,1.4e-05,0.0003356984817273213,0.8440680552376593,0.12214285714285715,0.044,0.6946666666666667,1.71e-05,0.0015511870384216308,0.07264235417048136,0.019795285236267817,malicious
-8128988512219728953,37.60.229.253,109.160.32.41,12,1.2e-05,0.0003356984817273213,0.7707637140459297,0.1396111111111111,0.044,0.6946666666666667,1.6753333333333334e-05,0.01684327522913615,0.2786683440208435,0.07700017525090111,malicious
-8697923794798936503,37.60.229.253,77.239.124.171,11,1.1e-05,0.0003356984817273213,0.6944686045624475,0.14781818181818182,0.044,0.6946666666666667,1.626e-05,0.00041345755259195965,0.09356719652811686,0.012231209422602798,malicious
8640296431423592387,37.60.229.253,168.119.6.104,4,4e-06,0.006759746700236515,0.6613870450904097,0.4623333333333333,0.044,1.712,1.8493333333333335e-05,0.0003201683362325033,0.0007039070129394531,0.00043868819872538246,n/a
-8057615638161050010,37.60.229.253,168.119.6.104,4,4e-06,0.006759746700236515,0.6615396353093767,0.4623333333333333,0.044,1.712,1.8493333333333335e-05,0.0002886494000752767,0.0006350994110107422,0.0003891448179880778,n/a
541477001931037696,27.131.55.226,37.60.229.253,27,2.7e-05,0.7579461356527046,0.0003356984817273213,0.11758024691358025,0.044,0.8013333333333333,3.1746666666666665e-05,0.002791273593902588,0.18447775840759278,0.06762642816261008,malicious
-1489426942200739992,37.60.229.253,27.131.55.226,13,1.3e-05,0.0003356984817273213,0.7579461356527046,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.0027974883715311686,0.08017427921295166,0.019291597451919166,malicious
8783314309171845355,62.60.130.242,37.60.229.253,37,3.7e-05,0.7486686503395132,0.0003356984817273213,0.1192072072072072,0.044,0.9826666666666667,4.410666666666667e-05,0.0014796257019042969,77.651596001784,39.385837820843534,malicious
-2953132210870960744,37.60.229.253,62.60.130.242,21,2.1e-05,0.0003356984817273213,0.7486686503395132,0.10892063492063492,0.044,0.6946666666666667,2.2873333333333333e-05,0.001481016476949056,0.26170574029286703,0.06576529192546057,malicious
2692006636998251354,37.60.229.253,27.131.55.226,9,9e-06,0.0003356984817273213,0.7759517814908065,0.10266666666666667,0.044,0.42533333333333334,9.24e-06,0.0020752906799316405,0.07398215532302857,0.02006422899387501,malicious
7760763824067182250,37.60.229.253,77.239.124.171,10,1e-05,0.0003356984817273213,0.6953841458762493,0.1618666666666667,0.044,0.6946666666666667,1.6186666666666665e-05,1.2449423472086589e-05,0.04896196921666463,0.014646007617314657,malicious
-3686664884440746251,79.124.49.70,37.60.229.253,2,2e-06,0.6814068818188754,0.049912260624094,0.04,0.04,0.04,8e-07,0.0005989909172058105,0.0005989909172058105,0.0005989909172058105,n/a
-4364681313040461772,37.60.229.253,27.131.55.226,7,7e-06,0.0003356984817273213,0.7932860303654535,0.14771428571428571,0.044,0.6946666666666667,1.034e-05,0.0029367407162984214,0.08150206804275513,0.0276667663029262,malicious
-7216073589352319350,37.60.229.253,109.160.32.41,13,1.3e-05,0.0003356984817273213,0.7721370260166324,0.1311794871794872,0.044,0.6946666666666667,1.7053333333333335e-05,0.016848015785217284,0.25684640804926556,0.09839322291887724,malicious
-6399996968162642983,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.1756618600747692,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00035504897435506186,0.03129250605901082,0.00624377429485321,malicious
-4080133669712068880,185.169.4.235,37.60.229.253,8,8e-06,0.9958495460440986,0.008957045853360799,0.04441666666666667,0.04,0.06066666666666667,3.5533333333333333e-06,0.0006530245145161946,0.004959428310394287,0.0030496994654337565,n/a
-8491236384227200239,37.60.229.253,185.169.4.235,9,9e-06,0.008957045853360799,0.9958495460440986,0.05851851851851851,0.036,0.13533333333333333,5.2666666666666665e-06,0.0016052722930908203,0.004954187075297037,0.0031112132249055085,n/a
-207484624678527555,37.60.229.253,77.239.124.171,10,1e-05,0.0003356984817273213,0.6926070038910506,0.1582,0.044,0.6946666666666667,1.582e-05,0.0003703554471333822,0.002910002072652181,0.001183358430862427,malicious
8944407386740649728,37.60.229.253,212.175.76.20,13,1.3e-05,0.0003356984817273213,0.9717097734035248,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.0008050203323364258,0.06630906263987223,0.012378327357463349,malicious
5203219704484428602,37.60.229.253,77.239.124.171,10,1e-05,0.0003356984817273213,0.6937056534676127,0.1582,0.044,0.6946666666666667,1.582e-05,0.00044358174006144205,0.008278528849283854,0.003351989587148031,malicious
-8216817268051099779,37.60.229.253,212.175.76.20,13,1.3e-05,0.0003356984817273213,0.8755168993667506,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.0010037859280904134,0.036771361033121744,0.007974759431985707,malicious
3217835724069281942,37.60.229.253,109.160.32.41,12,1.2e-05,0.0003356984817273213,0.6674296177615014,0.14205555555555557,0.044,0.6946666666666667,1.7046666666666667e-05,0.017334715525309245,0.17961308161417644,0.06917598942915598,malicious
4844771066385632240,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.5544823376821546,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00040781497955322266,0.07614809274673462,0.0158487339814504,malicious
6312866095723944004,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.5548180361638819,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00029987494150797526,0.05145019690195719,0.009401465455691019,malicious
-1716580400395771461,37.60.229.253,77.239.124.171,9,9e-06,0.0003356984817273213,0.7622186617837796,0.16703703703703704,0.044,0.6946666666666667,1.5033333333333334e-05,0.00040325323740641274,0.06649163166681925,0.020933070889225712,malicious
6851584844126832733,37.60.229.253,109.160.32.41,13,1.3e-05,0.0003356984817273213,0.5115434500648508,0.13738461538461538,0.044,0.6946666666666667,1.786e-05,0.00042575995127360026,0.2700956463813782,0.13376322434498714,malicious
3795811962535512433,37.60.229.253,3.131.24.55,2,2e-06,0.9155413138017853,0.9343709468223087,0.036,0.036,0.036,7.2e-07,86.67091359694798,86.67091359694798,86.67091359694798,n/a
-823007458861865430,37.60.229.253,77.239.124.171,14,1.4e-05,0.0003356984817273213,0.7627985046158541,0.13357142857142856,0.044,0.6946666666666667,1.87e-05,0.0027184089024861655,20.82649429241816,10.409458081779027,malicious
-6110618020690004629,37.60.229.253,45.148.10.240,12,1.2e-05,0.0003356984817273213,0.9190814068818188,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00017911593119303385,0.04100751479466756,0.00751537647512224,malicious
1769327715326695994,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.4935072861829557,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0004409193992614746,0.04840324322382609,0.008872348732418484,malicious
4264427993378133046,45.87.249.147,37.60.229.253,2,2e-06,0.892942702372778,0.3906614785992218,0.04,0.04,0.04,8e-07,0.0005949139595031738,0.0005949139595031738,0.0005949139595031738,n/a
834410685329476337,37.60.229.253,77.239.124.171,13,1.3e-05,0.0003356984817273213,0.3646295872434577,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.0004411021868387858,0.07045950889587402,0.018302833116971527,malicious
6399519389505597054,45.87.249.147,37.60.229.253,2,2e-06,0.892942702372778,0.556374456397345,0.04,0.04,0.04,8e-07,0.0006068984667460124,0.0006068984667460124,0.0006068984667460124,n/a
6205132692264460566,37.60.229.253,37.32.22.70,9,9e-06,0.0003356984817273213,0.5760585946440833,0.0911111111111111,0.044,0.37733333333333335,8.2e-06,0.00012441476186116537,0.04458386500676473,0.01639116649274473,malicious
-3463183893831238999,37.60.229.253,109.160.32.41,8,8e-06,0.0003356984817273213,0.5703212024109254,0.10808333333333334,0.044,0.42533333333333334,8.646666666666666e-06,0.0004390597343444824,0.28589053551356,0.12736146946748098,malicious
1635129366908291107,37.60.229.253,195.142.175.196,13,1.3e-05,0.0003356984817273213,0.8304875257495995,0.13615384615384615,0.044,0.6946666666666667,1.77e-05,0.0010705312093098958,0.04114502271016439,0.009021422496208777,malicious
4867023277550984784,37.60.229.253,77.239.124.171,11,1.1e-05,0.0003356984817273213,0.24795910582131686,0.1529090909090909,0.044,0.6946666666666667,1.682e-05,0.0005947033564249675,0.06616849104563395,0.013783599391128078,malicious
3743003045719067724,37.60.229.253,195.142.175.196,12,1.2e-05,0.0003356984817273213,0.8306095979247731,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.000766297181447347,0.0704106330871582,0.015033024880621169,malicious
3899646685157064322,37.60.229.253,77.239.124.171,10,1e-05,0.0003356984817273213,0.24933241779201953,0.1582,0.044,0.6946666666666667,1.582e-05,0.00021462440490722657,0.0026382803916931152,0.0009687169392903646,malicious
5433466049261538609,79.124.62.134,37.60.229.253,2,2e-06,0.6678263523308156,0.4660410467689021,0.04,0.04,0.04,8e-07,0.0005043586095174154,0.0005043586095174154,0.0005043586095174154,n/a
-8789360047533441891,79.124.62.126,37.60.229.253,2,2e-06,0.6326543068589303,0.32184328984512095,0.04,0.04,0.04,8e-07,0.0004906098047892253,0.0004906098047892253,0.0004906098047892253,n/a
5431121245818983371,209.141.46.157,37.60.229.253,2,2e-06,0.7978332188906692,0.8288853284504464,0.04,0.04,0.04,8e-07,0.00257718563079834,0.00257718563079834,0.00257718563079834,n/a
-6346277561023957692,37.60.229.253,109.160.32.41,14,1.4e-05,0.0003356984817273213,0.5255817502098116,0.1573809523809524,0.044,0.6946666666666667,2.2033333333333335e-05,0.0004236300786336263,0.34939879973729454,0.10498312541416713,malicious
1778834668978831898,37.60.229.253,77.239.124.171,7,7e-06,0.0003356984817273213,0.4422369726100557,0.11942857142857143,0.044,0.42533333333333334,8.36e-06,0.001366607348124186,0.07704854806264241,0.02323126054945446,malicious
6467432735081750267,37.60.229.253,129.121.128.70,5,5e-06,0.0003356984817273213,0.6467689021133746,0.12506666666666666,0.044,0.42,6.253333333333333e-06,9.400447209676107e-05,0.0570396105448405,0.014168230692545573,malicious
-5112438399379931455,37.60.229.253,85.217.140.10,2,2e-06,0.6528114747844663,0.6782482642862593,0.036,0.036,0.036,7.2e-07,42.50177815357844,42.50177815357844,42.50177815357844,n/a
276696502311214180,79.124.62.134,37.60.229.253,2,2e-06,0.6678263523308156,0.06381322957198443,0.04,0.04,0.04,8e-07,0.00046086708704630533,0.00046086708704630533,0.00046086708704630533,n/a
-6580536720796831767,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.4429999237048905,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0003992319107055664,0.050871558984120685,0.014037927322917514,malicious
6775226248479657460,37.60.229.253,109.160.32.41,11,1.1e-05,0.0003356984817273213,0.8690928511482414,0.15048484848484847,0.044,0.6946666666666667,1.6553333333333333e-05,0.0003976941108703613,0.3533339579900106,0.12819622429934416,malicious
1141503760392745718,37.60.229.253,77.239.124.171,7,7e-06,0.0003356984817273213,0.8270084687571526,0.11942857142857143,0.044,0.42533333333333334,8.36e-06,0.0037843823432922364,0.07263610760370891,0.025114015170506068,malicious
-6702685464611096332,190.110.213.26,37.60.229.253,29,2.9e-05,0.8450446326390478,0.0003356984817273213,0.10666666666666667,0.04,0.7933333333333333,3.093333333333333e-05,0.003036201000213623,0.11848798195521036,0.05075221705710751,malicious
8820734085884680633,37.60.229.253,190.110.213.26,13,1.3e-05,0.0003356984817273213,0.8450446326390478,0.12835897435897436,0.036,0.6866666666666666,1.6686666666666667e-05,0.003036351998647054,0.08187887271245321,0.020114151942424285,malicious
-6935326843374153592,37.60.229.253,190.110.213.26,10,1e-05,0.0003356984817273213,0.8075989929045548,0.15386666666666668,0.036,0.6866666666666666,1.5386666666666666e-05,0.0006923516591389974,0.0456572969754537,0.013023850917816162,malicious
962183287305946883,37.60.229.253,27.254.217.117,11,1.1e-05,0.0003356984817273213,0.8519417105363546,0.4013939393939394,0.044,0.6946666666666667,4.4153333333333336e-05,0.003266592820485433,0.3354122400283813,0.07736197421045014,unknown
234476763463679922,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.8276188296330205,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.00034677982330322266,0.043452906608581546,0.008213675684399076,malicious
1390463765319896566,37.60.229.253,190.110.213.26,5,5e-06,0.0003356984817273213,0.8077210650797284,0.05160000000000001,0.036,0.092,2.58e-06,0.0030228137969970704,0.019158947467803954,0.008771661122639973,malicious
-8522726787830235799,37.60.229.253,77.239.124.171,9,9e-06,0.0003356984817273213,0.8396734569314107,0.1308888888888889,0.044,0.6946666666666667,1.178e-05,0.0004031499226888021,0.051300291220347086,0.01731401284535726,malicious
302515490771234132,79.124.62.230,37.60.229.253,2,2e-06,0.6426947432669566,0.6886701762417029,0.04,0.04,0.04,8e-07,0.0006407419840494792,0.0006407419840494792,0.0006407419840494792,n/a
-3225009037105433533,37.60.229.253,109.160.32.41,12,1.2e-05,0.0003356984817273213,0.5764553292133974,0.1445,0.044,0.6946666666666667,1.734e-05,0.0004870454470316569,0.32353775898615517,0.13883362743589614,malicious
5918268627140605189,37.60.229.253,77.239.124.171,12,1.2e-05,0.0003356984817273213,0.8404364080262455,0.14383333333333334,0.044,0.6946666666666667,1.726e-05,0.0005339980125427246,0.07746268113454183,0.01815712716844347,malicious
-708000037133692913,79.124.62.126,37.60.229.253,2,2e-06,0.6328984512092775,0.1787289234760052,0.04,0.04,0.04,8e-07,0.0004951715469360352,0.0004951715469360352,0.0004951715469360352,n/a
8961743302028103617,109.205.211.110,37.60.229.253,2,2e-06,0.6663004501411459,0.7948271915770199,0.04,0.04,0.04,8e-07,0.0006014426549275716,0.0006014426549275716,0.0006014426549275716,n/a
-3943174874874709727,37.60.229.253,77.239.124.171,11,1.1e-05,0.0003356984817273213,0.5635156786449989,0.1529090909090909,0.044,0.6946666666666667,1.682e-05,0.00023661057154337564,0.0617097814877828,0.006477843631397594,malicious
